Tutorial Group,Team Assigned,Student ID,School,Name,Gender,CGPA
G-39,Team 01,4811,EEE,Zoe Perez,F,3.9
G-39,Team 02,1853,EEE,Xue Ling Tan,F,3.8
G-39,Team 02,2394,SSS,Emiko Takahashi,F,4.26
G-39,Team 02,3132,CoB (NBS),Griffin Yang,M,4.18
G-39,Team 02,5260,CCDS,Aman Ali,M,4.14
G-39,Team 02,977,MAE,Elena Chen,F,4.06
G-39,Team 03,1487,CCDS,Bingli,F,4.0
G-39,Team 03,2278,CoB (NBS),Matthew Scott,M,4.16
G-39,Team 03,2634,MAE,Sariyah Binti Rahman,F,4.2
G-39,Team 03,3642,SSS,Lily Wang,F,4.05
G-39,Team 03,4304,ADM,Emilia Tsang,F,4.14
G-39,Team 04,1070,SSS,Nadia Wong,F,4.11
G-39,Team 04,2502,EEE,Xiu Ying Tan,F,4.0
G-39,Team 04,3392,SPMS,Ethan Wilson,M,4.08
G-39,Team 04,5321,CCDS,Noor Fatima,F,4.04
G-39,Team 04,5597,CoB (NBS),Rohit Sharma,M,4.03
G-39,Team 05,2497,SBS,Sofia Turner,F,4.04
G-39,Team 05,3037,CCEB,Michael Nelson,M,4.2
G-39,Team 05,3232,LKCMedicine,Saifullah Malik,M,4.04
G-39,Team 05,3657,SSS,Zara Chen,F,4.12
G-39,Team 05,5823,LKCMedicine,Faye Wong,F,4.11
G-39,Team 06,1322,CEE,Liam Wong,M,4.2
G-39,Team 06,2523,CCEB,Ariana Bennett,F,4.04
G-39,Team 06,4784,SBS,Saswati Roy,F,4.0
G-39,Team 06,52,NIE,Saanvi Kapoor,F,3.87
G-39,Team 06,687,SBS,Freddie Chan,M,4.08
G-39,Team 07,218,CoB (NBS),Tran Thi Lan,F,4.05
G-39,Team 07,3093,ASE,Aakash Kumar,M,4.2
G-39,Team 07,4724,SBS,Rani Kaur,F,4.18
G-39,Team 07,4771,CEE,Vikram Seth,M,4.13
G-39,Team 07,5759,NIE,Nancy Lee,F,4.04
G-39,Team 08,2811,CCEB,Zainab Iqbal,F,4.0
G-39,Team 08,4114,CoB (NBS),Mia Thompson,F,4.14
G-39,Team 08,4185,CoE,Mukti Bin Ibrahim,M,3.8
G-39,Team 08,4280,EEE,Quincy Turner,M,4.22
G-39,Team 08,5689,WKW SCI,Victoria Kwan,F,4.14
G-39,Team 09,1573,MAE,Ulysses Wong,M,4.04
G-39,Team 09,1752,CCEB,Shan Li,F,4.1
G-39,Team 09,2310,CoE,Nicolas Brown,M,4.09
G-39,Team 09,5506,WKW SCI,Anita Wong,F,4.1
G-39,Team 09,60,CoB (NBS),Layla Tsai,F,3.95
G-39,Team 10,2186,CoB (NBS),Kiran Nadar,F,4.1
G-39,Team 10,2851,SSS,Kirk Lee,M,4.1
G-39,Team 10,4133,CCEB,Pooja Bhatt,F,4.08
G-39,Team 10,5621,ASE,Hannah Wong,F,4.08
G-39,Team 10,5789,SoH,Savannah Scott,F,4.03
G-40,Team 01,155,ASE,Yogi Setiawan,M,4.15
G-40,Team 01,2486,SoH,Finn Roberts,M,4.12
G-40,Team 01,3534,CoB (NBS),Elijah Turner,M,4.25
G-40,Team 01,480,CCDS,Ava Martinez,F,4.08
G-40,Team 01,5174,MAE,Zara Adams,F,4.02
G-40,Team 02,1368,CEE,Isaac Hall,M,4.13
G-40,Team 02,2083,WKW SCI,Isaac Tan,M,4.05
G-40,Team 02,2296,MAE,Tam Nguyen,F,4.52
G-40,Team 02,3394,SoH,Jacob Parker,M,4.01
G-40,Team 02,4101,CCDS,Saira Malik,F,4.12
G-40,Team 03,1988,CEE,Tam Vo,M,4.12
G-40,Team 03,2478,CCDS,Stella Li,F,4.02
G-40,Team 03,3087,SoH,Rizal Ramadhan,M,4.25
G-40,Team 03,4282,SBS,Yasmin Binti Aziz,F,4.1
G-40,Team 03,5632,EEE,Daria Tan,F,4.09
G-40,Team 04,1233,CEE,Saira Bukhari,F,4.04
G-40,Team 04,1523,EEE,Rita Lee,F,4.03
G-40,Team 04,208,CEE,Zhao Yu Tan,M,3.9
G-40,Team 04,4713,CCEB,Maya Mohd,F,4.11
G-40,Team 04,5870,SoH,Xavier Hall,M,4.12
G-40,Team 05,1595,SPMS,Maya Chan,F,4.14
G-40,Team 05,2577,CEE,Felicia Tan,F,3.92
G-40,Team 05,3390,CoE,Fedor Baranov,M,3.91
G-40,Team 05,5693,EEE,Sierra Murphy,F,3.94
G-40,Team 05,5745,MAE,Mukesh Kumar,M,4.14
G-40,Team 06,109,CoE,Willow Chan,F,3.93
G-40,Team 06,1105,CoB (NBS),Zora Villanueva,F,4.11
G-40,Team 06,2992,CCEB,Chandan Sharma,M,4.03
G-40,Team 06,4482,MAE,Karim Khan,M,4.01
G-40,Team 06,4810,SSS,Lola Li,F,4.52
G-40,Team 07,108,ADM,Jia Zhang,F,3.9
G-40,Team 07,1089,MAE,Harrison Mendoza,M,4.15
G-40,Team 07,2046,CoE,Emily Wu,F,4.02
G-40,Team 07,3270,SSS,Elliot Bautista,M,4.17
G-40,Team 07,449,CoB (NBS),Tari Hapsari,F,4.25
G-40,Team 08,2789,EEE,Yuri Chekhov,M,4.19
G-40,Team 08,2943,CoB (NBS),Indira Das,F,4.02
G-40,Team 08,3146,NIE,Hua Mei,F,4.04
G-40,Team 08,3691,CCDS,Tian Zhang,M,4.14
G-40,Team 08,5241,CoE,Duy Pham,F,4.06
G-40,Team 09,1736,CoB (NBS),Aiyun,F,4.0
G-40,Team 09,3115,EEE,Ryan Lewis,M,4.1
G-40,Team 09,3172,SoH,Akiko Suzuki,F,4.14
G-40,Team 09,5390,SSS,Elena Tan,F,4.17
G-40,Team 09,5921,CCDS,Hudson Walker,M,4.07
G-40,Team 10,1360,SBS,Claudia Kim,F,4.04
G-40,Team 10,222,CEE,Wani Binti Amin,F,3.9
G-40,Team 10,3348,CoB (NBS),Aiko Yoshikawa,F,4.17
G-40,Team 10,5874,CCDS,Dinesh Rao,M,4.2
G-40,Team 10,618,MAE,Yun Ling Ng,M,4.52
G-41,Team 01,1209,CCDS,Farah Ali,F,4.01
G-41,Team 01,1429,EEE,Isha Rai,F,4.11
G-41,Team 01,3660,CoB (NBS),Nikhil Joshi,M,4.2
G-41,Team 01,5716,ASE,Leo Flores,M,4.14
G-41,Team 01,5877,CEE,Adeel Ahmed,M,4.08
G-41,Team 02,1954,CEE,Vinay Nair,M,4.15
G-41,Team 02,2038,ADM,Tariq Bin Ali,M,4.15
G-41,Team 02,3010,EEE,Ananya Verma,F,4.12
G-41,Team 02,3065,CoB (NBS),Daniel Alonzo,M,4.14
G-41,Team 02,543,CCDS,Hana Kim,F,4.26
G-41,Team 03,2627,EEE,Lana Wang,F,3.95
G-41,Team 03,4242,SoH,Victor Leonov,M,3.91
G-41,Team 03,4685,CCDS,Phoebe Wang,F,3.95
G-41,Team 03,4979,CoB (NBS),Owen Tan,M,3.88
G-41,Team 03,5107,SPMS,Jayden Richardson,M,4.04
G-41,Team 04,278,MAE,Aarav Singh,M,4.09
G-41,Team 04,2886,SBS,Elena Fedorova,F,4.1
G-41,Team 04,3022,MAE,Rebecca Tan,F,4.16
G-41,Team 04,4807,SoH,Yuna Lee,F,4.1
G-41,Team 04,870,CCEB,Khairul Bin Jamil,M,4.2
G-41,Team 05,1867,MAE,Vikram Nair,M,4.25
G-41,Team 05,3487,CCEB,Min-Seok Lee,M,4.12
G-41,Team 05,4885,MAE,Leah Wang,F,4.03
G-41,Team 05,5673,SSS,Xing Li,F,4.03
G-41,Team 05,5771,SBS,Priya Mehta,F,4.14
G-41,Team 06,1214,EEE,Riley Brown,M,3.94
G-41,Team 06,3005,MAE,Jenna Lim,F,4.15
G-41,Team 06,313,SPMS,Lina Zhao,F,4.0
G-41,Team 06,318,LKCMedicine,Samia Bukhari,F,4.17
G-41,Team 06,3802,CoE,Shahid Waseem,M,3.89
G-41,Team 07,1794,CEE,Xia Yan,F,4.11
G-41,Team 07,3565,CoB (NBS),Riley Campbell,F,3.89
G-41,Team 07,371,SPMS,Samantha Murphy,F,4.26
G-41,Team 07,3962,CCDS,Siddharth Rao,M,4.1
G-41,Team 07,5873,CoE,Mason Garcia,M,4.17
G-41,Team 08,1995,CoB (NBS),Jaya Kapoor,F,4.15
G-41,Team 08,2751,SBS,Desmond Tan,M,4.21
G-41,Team 08,2823,LKCMedicine,Riley Yang,F,4.03
G-41,Team 08,499,CCDS,Samuel Lin,M,4.12
G-41,Team 08,622,CEE,Ling Yu,F,4.19
G-41,Team 09,147,CoB (NBS),Hilda Andayani,F,4.2
G-41,Team 09,1604,EEE,Ryoji Yamamoto,M,4.2
G-41,Team 09,4545,CCDS,Feng Gao,M,4.25
G-41,Team 09,5112,MSE,Lily Roberts,F,4.19
G-41,Team 09,970,CEE,Celeste Ong,F,4.0
G-41,Team 10,1249,EEE,Rishabh Sharma,M,4.19
G-41,Team 10,1363,MAE,Xing Chen,F,3.85
G-41,Team 10,2919,SSS,Anushka Singh,F,4.05
G-41,Team 10,3107,CCDS,Caleb Lee,M,4.04
G-41,Team 10,4848,CoB (NBS),Areeba Ahmad,F,4.17
G-42,Team 01,1870,EEE,Anushka Reddy,F,4.52
G-42,Team 01,376,ADM,Dante Hughes,M,4.2
G-42,Team 01,4884,EEE,Sanya Sharma,F,3.88
G-42,Team 01,5316,MAE,Suresh Iyer,M,3.88
G-42,Team 01,587,CCDS,Colton Zhao,M,4.01
G-42,Team 02,1016,CoE,James Martinez,M,4.22
G-42,Team 02,1421,MAE,Ali Salam,M,4.02
G-42,Team 02,3679,EEE,Grace King,F,4.03
G-42,Team 02,3857,CCDS,Cheng Yu,M,4.2
G-42,Team 02,5154,MSE,Ava Miller,F,4.09
G-42,Team 03,1476,EEE,Holly Morales,F,4.19
G-42,Team 03,282,MSE,Tanvi Desai,F,4.04
G-42,Team 03,3641,MAE,Victor Parker,M,4.02
G-42,Team 03,4050,CCDS,Heng Yi Lim,M,4.2
G-42,Team 03,4204,ADM,Koa Wu,M,4.07
G-42,Team 04,1925,EEE,Ivy Lim,F,4.03
G-42,Team 04,2237,CoE,Obi Prabowo,M,4.0
G-42,Team 04,2482,CCDS,Jacob Young,M,3.95
G-42,Team 04,2982,SoH,Brenda Yip,F,3.88
G-42,Team 04,5333,CCEB,Dallas Liu,M,4.03
G-42,Team 05,1312,CoB (NBS),Sophia Brown,F,4.52
G-42,Team 05,2005,CoB (NBS),Jin-Ho Park,M,4.2
G-42,Team 05,4306,SoH,Sienna Martinez,F,4.01
G-42,Team 05,4418,CCDS,Kevin Patel,M,3.9
G-42,Team 05,5172,EEE,Jasmine Putri,F,4.3
G-42,Team 06,1691,CCEB,Ling Hua,F,3.89
G-42,Team 06,2836,NIE,Rina Iyer,F,4.08
G-42,Team 06,4785,CoB (NBS),Ryan Yang,M,4.09
G-42,Team 06,5180,EEE,Lina Agustina,F,3.85
G-42,Team 06,963,CCDS,Luca Walker,M,4.02
G-42,Team 07,1606,SSS,Sonali Singh,F,4.27
G-42,Team 07,1745,CCDS,Nai Li,M,4.19
G-42,Team 07,3936,SPMS,Nisha Reddy,F,4.12
G-42,Team 07,5592,SPMS,Tristan King,M,4.19
G-42,Team 07,5739,EEE,Riya Patil,F,4.14
G-42,Team 08,1011,SPMS,Dinesh Patil,M,4.11
G-42,Team 08,2626,SSS,Ian Alonzo,M,4.52
G-42,Team 08,2808,CCEB,Nina Morales,F,4.15
G-42,Team 08,3131,SSS,Mackenzie Dela Cruz,F,3.93
G-42,Team 08,3639,CCDS,Sonia Mehta,F,4.0
G-42,Team 09,1758,SSS,Laila Khan,F,4.03
G-42,Team 09,3482,SoH,Kiran Sethi,M,4.11
G-42,Team 09,5053,SBS,Mai Ngo,F,4.01
G-42,Team 09,5270,MSE,Darren Lee,M,3.93
G-42,Team 09,5438,CCDS,Mikayla Lin,F,4.15
G-42,Team 10,1400,SSS,Chloe Young,F,4.03
G-42,Team 10,1588,EEE,Haruki Fujii,M,4.18
G-42,Team 10,1640,MSE,Gavin White,M,4.06
G-42,Team 10,4117,CCDS,Hina Ahmad,F,4.17
G-42,Team 10,782,LKCMedicine,Lola Lin,F,4.23
G-43,Team 01,105,MSE,Aditi Singh,F,4.11
G-43,Team 01,1278,CCDS,Liam Patel,M,4.03
G-43,Team 01,1737,SBS,Asim Hussain,M,4.17
G-43,Team 01,1981,CoB (NBS),Ada Tan,F,4.2
G-43,Team 01,5784,SoH,Chandra Menon,M,3.89
G-43,Team 02,2936,CCDS,David Wright,M,4.22
G-43,Team 02,3358,ASE,Isaac Green,M,3.9
G-43,Team 02,4138,CoB (NBS),Kanghao,F,4.25
G-43,Team 02,573,SoH,Hao Zhi Lim,M,4.0
G-43,Team 02,5978,MSE,Da Huang,F,4.15
G-43,Team 03,2960,SoH,Kade Young,M,3.92
G-43,Team 03,3095,CoB (NBS),Pooja Bansal,F,4.09
G-43,Team 03,3461,MSE,Kayla Rivera,F,4.11
G-43,Team 03,3833,LKCMedicine,Jackson Yip,M,4.02
G-43,Team 03,4223,CCDS,Hugo Cruz,M,4.14
G-43,Team 04,133,CCDS,Zhi Qi Tan,M,4.05
G-43,Team 04,3244,CCEB,Evan Lewis,M,4.09
G-43,Team 04,4824,CoB (NBS),Sophie Ong,F,4.02
G-43,Team 04,5780,SPMS,Jin Xiu,M,4.03
G-43,Team 04,5990,CEE,Kiran Tan,F,4.05
G-43,Team 05,1764,MAE,Ruiqi,F,4.0
G-43,Team 05,3110,MAE,Nugroho Setyawan,M,4.2
G-43,Team 05,4416,SPMS,Sara Li,F,4.11
G-43,Team 05,5518,CCEB,Gavin Ramirez,M,4.09
G-43,Team 05,903,SPMS,Kiran Gupta,M,4.01
G-43,Team 06,1724,MAE,Ava Brown,F,4.14
G-43,Team 06,3173,CCEB,Koh Wei,M,4.0
G-43,Team 06,5011,MAE,Shiv Kumar,M,4.03
G-43,Team 06,5114,NIE,Amber Tan,F,4.04
G-43,Team 06,767,WKW SCI,Taro Watanabe,M,4.02
G-43,Team 07,2170,EEE,Rina Sharma,F,4.02
G-43,Team 07,4271,ADM,Vincent King,M,4.18
G-43,Team 07,4838,CEE,Nadeem Khan,M,4.14
G-43,Team 07,5374,CoE,Deepak Kumar,M,4.22
G-43,Team 07,667,CCDS,Zara Latif,F,4.06
G-43,Team 08,1217,CCDS,Xia Yu,F,4.1
G-43,Team 08,2252,ADM,Yasmin Rahmadani,F,4.15
G-43,Team 08,4593,CoE,Ben Wong,M,4.09
G-43,Team 08,5812,EEE,Min Zhu,F,4.1
G-43,Team 08,933,CEE,Danish Malik,M,4.02
G-43,Team 09,1961,CCDS,Lana Wong,F,4.06
G-43,Team 09,2930,EEE,Khadija Waseem,F,4.03
G-43,Team 09,3385,SSS,Hui Mei,F,4.2
G-43,Team 09,3403,CoB (NBS),Takumi Nakamura,M,4.08
G-43,Team 09,5969,CoE,Ke Wang,M,4.08
G-43,Team 10,2106,CoB (NBS),Jaxon Martin,M,4.06
G-43,Team 10,2835,NIE,Gita Menon,F,4.12
G-43,Team 10,5157,CoE,Isaiah Huang,M,4.11
G-43,Team 10,5366,EEE,Kendra Zhao,F,4.03
G-43,Team 10,5476,CCDS,Grace Campbell,F,4.1
G-44,Team 01,2520,MAE,Aditi Joshi,F,4.52
G-44,Team 01,4038,EEE,Chen Xiang,M,4.2
G-44,Team 01,4846,CCEB,Isaiah Cooper,M,4.02
G-44,Team 01,503,CoB (NBS),Tae-Woo Lee,M,4.16
G-44,Team 01,5304,CCDS,Anika Mehta,F,4.19
G-44,Team 02,1337,MAE,Alina Iqbal,F,4.0
G-44,Team 02,1355,CoB (NBS),Rafael Mendoza,M,4.15
G-44,Team 02,140,CCDS,Willa Howard,F,4.19
G-44,Team 02,1548,SSS,Quincy Ong,M,3.92
G-44,Team 02,3789,EEE,Asher Wu,M,3.92
G-44,Team 03,2157,EEE,Mahesh Babu,M,4.19
G-44,Team 03,306,CoE,Elijah Wilson,M,4.23
G-44,Team 03,3801,ASE,Rehan Khan,M,4.08
G-44,Team 03,3824,MAE,Eli,F,3.9
G-44,Team 03,5818,CCDS,Zara Yang,F,4.12
G-44,Team 04,2247,SoH,Xia Li,F,4.22
G-44,Team 04,3315,CoE,Ling Feng,M,4.04
G-44,Team 04,3745,EEE,Matthew Wu,M,4.01
G-44,Team 04,5422,ADM,Suresh Kumar,M,4.1
G-44,Team 04,944,CoB (NBS),Nora Baker,F,3.95
G-44,Team 05,1201,CoE,Valeria Ivanova,F,4.19
G-44,Team 05,2477,CoB (NBS),Lillian Kelly,F,4.15
G-44,Team 05,2923,ADM,Sanjay Verma,M,4.0
G-44,Team 05,3312,EEE,Milo Zhao,M,4.2
G-44,Team 05,5715,SPMS,Wyatt Campbell,M,4.12
G-44,Team 06,1166,LKCMedicine,Zhihao Wang,M,4.12
G-44,Team 06,2707,SoH,Nguyen Quoc Duy,M,4.18
G-44,Team 06,4254,EEE,Oliver Lopez,M,4.04
G-44,Team 06,4634,CoB (NBS),Evelyn Lim,F,4.12
G-44,Team 06,4872,SBS,Zoe Adams,F,4.14
G-44,Team 07,1236,SoH,Isaac Koh,M,4.15
G-44,Team 07,1539,WKW SCI,Xue Liu,F,4.08
G-44,Team 07,1894,MAE,Taojie,M,4.05
G-44,Team 07,4651,CoB (NBS),Aiko Fujimoto,F,4.1
G-44,Team 07,5709,SBS,Zeenat Awan,F,3.93
G-44,Team 08,1802,SoH,Gabriel Diaz,M,4.12
G-44,Team 08,2036,SBS,Sadaf Iqbal,F,4.05
G-44,Team 08,2525,MAE,Ming Zhao,M,4.15
G-44,Team 08,3860,EEE,Patricia Lim,F,4.09
G-44,Team 08,4372,ADM,Una Ningsih,F,4.05
G-44,Team 09,1401,EEE,Kiran Lee,F,3.95
G-44,Team 09,30,MAE,Leo Wilson,M,4.19
G-44,Team 09,3040,CCDS,Rinawati Rahim,M,4.02
G-44,Team 09,5472,CCEB,Aria Smith,F,4.12
G-44,Team 09,702,SBS,Jin Xiu,F,4.11
G-44,Team 10,1816,CCDS,Dorian Morales,M,4.15
G-44,Team 10,391,SBS,Ava Kim,F,4.2
G-44,Team 10,4541,MAE,Christian Peterson,M,4.14
G-44,Team 10,546,SPMS,An Pham,F,4.12
G-44,Team 10,5513,EEE,Elena Wong,F,4.12
G-45,Team 01,2438,WKW SCI,Ulysses Mitchell,M,4.06
G-45,Team 01,3817,MAE,Theo Campbell,M,4.12
G-45,Team 01,4178,CoB (NBS),Fikri Bin Ali,M,4.15
G-45,Team 01,5954,CCDS,Beatrice Kwan,F,4.02
G-45,Team 01,64,CCEB,Ava Carter,F,3.97
G-45,Team 02,1051,NIE,Vince Wong,M,4.07
G-45,Team 02,2084,CCDS,Bingqi,F,4.2
G-45,Team 02,2136,SPMS,Erik Yudhi,M,4.05
G-45,Team 02,4745,CoB (NBS),Kang Wei Lim,M,4.15
G-45,Team 02,5516,CCEB,Gianna Kim,F,4.26
G-45,Team 03,1352,SPMS,Sidharth Malhotra,M,4.0
G-45,Team 03,2747,CCDS,Mara Dela Cruz,F,4.05
G-45,Team 03,3620,CCEB,Hana Nishida,F,4.12
G-45,Team 03,4389,LKCMedicine,Sarah Taylor,F,4.15
G-45,Team 03,566,CoB (NBS),Kou Suzuki,M,4.1
G-45,Team 04,4609,SBS,Saanvi Rao,F,4.12
G-45,Team 04,4878,CCDS,Nurul Huda,F,4.2
G-45,Team 04,4987,SPMS,Tuan Le,M,4.01
G-45,Team 04,674,MAE,Leah Liu,F,4.03
G-45,Team 04,950,CoB (NBS),Luka Brown,M,4.12
G-45,Team 05,1458,SSS,Rachael Tan,F,3.7
G-45,Team 05,2995,LKCMedicine,Charlie Wong,M,4.05
G-45,Team 05,421,CoB (NBS),Lacey Tsai,F,4.09
G-45,Team 05,4956,CoB (NBS),Rahul Khanna,M,3.88
G-45,Team 05,599,MAE,Cahya Sari,F,4.25
G-45,Team 06,1096,SoH,Neha Bhatia,F,3.89
G-45,Team 06,2661,CEE,Aiden Tan,M,4.12
G-45,Team 06,4168,CoB (NBS),Kavita Gupta,F,4.22
G-45,Team 06,4659,MAE,Anu Rao,F,4.12
G-45,Team 06,5837,EEE,Yun Cheng,M,4.04
G-45,Team 07,1153,CoB (NBS),Coco Tan,F,4.14
G-45,Team 07,1699,ASE,Jesse Mendoza,M,4.11
G-45,Team 07,1766,EEE,Tu Le,F,4.03
G-45,Team 07,2262,CCEB,Wei Zhang,M,4.03
G-45,Team 07,4071,SSS,Molly Pineda,F,3.9
G-45,Team 08,1257,SBS,Winston Wong,M,4.19
G-45,Team 08,1746,CoB (NBS),Ava Harris,F,4.03
G-45,Team 08,2684,SPMS,Isabella Tan,F,4.05
G-45,Team 08,4328,EEE,Nguyen Thi Kim,F,3.88
G-45,Team 08,4727,CCEB,Kartik Subramanian,M,3.95
G-45,Team 09,1376,CoB (NBS),Alina Shah,F,3.88
G-45,Team 09,2193,SSS,Charlotte Perez,F,4.19
G-45,Team 09,3496,EEE,Maya Lim,F,4.03
G-45,Team 09,5215,CCDS,Winston Santos,M,4.02
G-45,Team 09,5942,SBS,Lincoln Yang,M,4.19
G-45,Team 10,2843,CoB (NBS),Abby Cooper,F,4.18
G-45,Team 10,5142,CCDS,Ahmad Hassan,M,4.11
G-45,Team 10,5701,ASE,Charlotte Moore,F,4.06
G-45,Team 10,908,EEE,Aliya Khan,F,4.02
G-45,Team 10,948,SSS,Elliot Lim,M,3.89
G-46,Team 01,1868,SPMS,Harrison Chen,M,3.88
G-46,Team 01,3199,EEE,Shreya Choudhury,F,4.27
G-46,Team 01,5543,SBS,Dahlia Li,F,4.15
G-46,Team 01,5975,CoB (NBS),Nikita Alexeyev,M,4.17
G-46,Team 01,834,CCEB,Wyatt Johnson,M,3.85
G-46,Team 02,3421,CoB (NBS),Lianhua,M,3.9
G-46,Team 02,3564,CEE,Kiran Sharma,M,4.22
G-46,Team 02,3640,SoH,James Griffin,M,4.06
G-46,Team 02,4371,EEE,Ashley Thompson,F,3.91
G-46,Team 02,5437,SBS,Dina Binti Azhar,F,4.1
G-46,Team 03,1518,MAE,Penny Yip,F,4.09
G-46,Team 03,1549,SBS,Mabel Tsai,F,4.02
G-46,Team 03,2617,CoE,Kwan-Jin Park,M,4.12
G-46,Team 03,3969,CEE,Nash Lee,M,4.02
G-46,Team 03,4636,CoB (NBS),Daniel Hall,M,4.01
G-46,Team 04,1297,MAE,Sabrina Chen,F,4.03
G-46,Team 04,1594,CEE,Wenyi,M,4.0
G-46,Team 04,5087,CoB (NBS),Zeeshan Muneeb,M,4.2
G-46,Team 04,5735,LKCMedicine,Nadia Binti Zain,M,4.97
G-46,Team 04,5963,SBS,Rachael Chang,F,4.14
G-46,Team 05,307,SSS,Josh Tan,M,3.9
G-46,Team 05,3663,ADM,Cora Tsai,F,3.96
G-46,Team 05,4162,WKW SCI,Yong Wei Tan,M,4.05
G-46,Team 05,4702,CCDS,Leonard Wong,M,4.2
G-46,Team 05,994,CCDS,Haruna Ito,F,4.14
G-46,Team 06,2174,CCDS,Owais Javed,M,4.05
G-46,Team 06,2290,NIE,Wyatt Ward,M,4.07
G-46,Team 06,3911,ADM,Lila Hayes,F,4.06
G-46,Team 06,4529,SoH,Zane Huang,M,4.14
G-46,Team 06,4982,CCDS,Ella Davis,F,3.89
G-46,Team 07,1283,SSS,Sakshi Gupta,F,3.87
G-46,Team 07,160,NIE,Dante Huang,M,4.09
G-46,Team 07,3092,CCEB,Beckett Lee,M,4.09
G-46,Team 07,351,CoB (NBS),Sophie Johnson,F,4.01
G-46,Team 07,825,CEE,Leah Wong,F,3.86
G-46,Team 08,1597,EEE,Minghao,M,4.02
G-46,Team 08,2421,MSE,Pallavi Jain,F,3.85
G-46,Team 08,3323,ADM,Tian Li,M,4.03
G-46,Team 08,3850,CoB (NBS),Shila Binti Zain,F,4.0
G-46,Team 08,4683,CCEB,Shunwei,F,3.95
G-46,Team 09,3250,EEE,Dmitry Grigoriev,M,4.06
G-46,Team 09,4151,CCEB,Madiha Bukhari,F,4.14
G-46,Team 09,4228,MAE,Quincy Turner,M,4.21
G-46,Team 09,5336,SSS,Isha Rao,F,4.12
G-46,Team 09,5811,CoB (NBS),Isabella Wright,F,3.9
G-46,Team 10,1080,CCDS,Rania Sulaiman,F,4.12
G-46,Team 10,243,MAE,Elijah Scott,M,4.11
G-46,Team 10,3279,CoB (NBS),Elizaveta Semyonova,F,3.9
G-46,Team 10,4409,SBS,Rakesh Nair,M,3.9
G-46,Team 10,442,SPMS,Fiona Lim,F,4.1
G-47,Team 01,1504,EEE,Jett Liu,M,4.19
G-47,Team 01,4523,MAE,Madiha Khan,F,4.14
G-47,Team 01,5057,SSS,Violet Simpson,F,4.01
G-47,Team 01,5246,CEE,Jae Min Lim,M,4.15
G-47,Team 01,5359,CCDS,Chris Young,M,3.91
G-47,Team 02,2274,MAE,Sienna Allen,F,4.22
G-47,Team 02,2543,CCEB,Chloe Ward,F,4.02
G-47,Team 02,3724,CCDS,Nguyen Van Khoa,M,4.01
G-47,Team 02,4442,ASE,Kamal Nair,M,4.06
G-47,Team 02,810,EEE,Tarun Khanna,M,4.02
G-47,Team 03,2357,SSS,Emily Powell,F,3.85
G-47,Team 03,3601,NIE,Noel Wu,M,4.05
G-47,Team 03,3866,CCDS,Zeke Villanueva,M,3.86
G-47,Team 03,4413,CCEB,Sakura Tanaka,F,4.2
G-47,Team 03,770,CoB (NBS),Kiran Yadav,M,3.91
G-47,Team 04,1681,WKW SCI,Samuel White,M,3.91
G-47,Team 04,1687,CoB (NBS),Yoshio Suzuki,M,3.88
G-47,Team 04,2100,CoE,David Wright,M,4.22
G-47,Team 04,2467,SPMS,Nora Turner,F,4.03
G-47,Team 04,5646,SSS,Leila Rahman,F,4.01
G-47,Team 05,2476,ASE,Zainab Ali,F,4.03
G-47,Team 05,2592,SSS,Lily Rivera,F,4.13
G-47,Team 05,5005,SoH,Julian Bennett,M,4.11
G-47,Team 05,5267,CoE,Finn Liu,M,4.15
G-47,Team 05,713,SoH,Gina Permata,F,4.15
G-47,Team 06,2118,SPMS,Oscar Harris,M,3.95
G-47,Team 06,3773,CoE,Zeenat Malik,F,4.18
G-47,Team 06,4524,CoB (NBS),Lily Gonzalez,F,3.92
G-47,Team 06,517,SBS,Willa Reed,F,4.1
G-47,Team 06,5872,CoE,James Lewis,M,3.95
G-47,Team 07,1275,MAE,Tanner Mendoza,M,4.1
G-47,Team 07,2893,CoB (NBS),Eleanor Morales,F,4.03
G-47,Team 07,3082,SPMS,Nazim Bin Ali,M,4.15
G-47,Team 07,3286,ADM,Si Min Tan,F,4.0
G-47,Team 07,5594,CoE,Naina Bhatia,F,4.02
G-47,Team 08,1399,MAE,Rajiv Singh,M,4.14
G-47,Team 08,4831,CCEB,Subhash Yadav,M,4.05
G-47,Team 08,4985,EEE,Sienna Morales,F,4.0
G-47,Team 08,5460,CCDS,Vivian Chen,F,4.12
G-47,Team 08,5903,ADM,Scarlett Coleman,F,4.1
G-47,Team 09,2227,MAE,Parker Cruz,M,4.1
G-47,Team 09,2487,EEE,Madison Baker,F,4.22
G-47,Team 09,4804,CCEB,Ethan Hall,M,4.03
G-47,Team 09,5156,CCDS,Sophia Wilson,F,3.9
G-47,Team 09,528,SBS,Rani Malik,F,4.11
G-47,Team 10,4900,CCDS,Maddox Hughes,F,4.08
G-47,Team 10,5184,MAE,Kishore Iyer,M,4.15
G-47,Team 10,896,EEE,Fenny Widianti,F,4.2
G-47,Team 10,91,SSS,Exiang,M,4.17
G-47,Team 10,914,WKW SCI,Priti Yeo,F,3.93
G-48,Team 01,1064,CCDS,Guntur Wibowo,M,4.2
G-48,Team 01,2323,CEE,Oscar Cheung,M,4.11
G-48,Team 01,2645,CoB (NBS),Logan Scott,M,4.22
